id,age,edu,edu_num,male,use_int_s,pri_con_m_b,inf_sha_att_m_b,inf_sha_beh_m_b,tim_int_m,tim_int_wor_m,tim_int_wee_m,t1_pri_con_01,t1_pri_con_02,t1_pri_con_03,t1_pri_con_04,t1_pri_con_05,t1_pri_con_06,t1_pri_con_07,t1_pri_con_08,t1_pri_con_09,t1_inf_sha_beh_01,t1_inf_sha_beh_02,t1_inf_sha_beh_03,t1_inf_sha_beh_04,t1_inf_sha_beh_05,t1_inf_sha_beh_06,t1_inf_sha_beh_07,t1_inf_sha_beh_08,t1_inf_sha_beh_09,t1_inf_sha_beh_10,t1_inf_sha_beh_11,t1_inf_sha_att_01,t1_inf_sha_att_02,t1_inf_sha_att_03,t1_inf_sha_att_04,t1_inf_sha_att_05,t1_inf_sha_att_06,t1_inf_sha_att_07,t1_inf_sha_att_08,t1_inf_sha_att_09,t1_inf_sha_att_10,t1_inf_sha_att_11,t1_tim_int_01,t1_tim_int_02,t1_tim_int_03,t1_tim_int_04,t1_tim_int_05,t1_na_per,t1_na_per_inf_sha_beh,t1_tim_int_wor,t1_tim_int_wee,t1_use_int,t1_tim_int,t1_pri_con_m,t1_inf_sha_att_m,t1_inf_sha_beh_m,t2_pri_con_01,t2_pri_con_02,t2_pri_con_03,t2_pri_con_04,t2_pri_con_05,t2_pri_con_06,t2_pri_con_07,t2_pri_con_08,t2_pri_con_09,t2_inf_sha_beh_01,t2_inf_sha_beh_02,t2_inf_sha_beh_03,t2_inf_sha_beh_04,t2_inf_sha_beh_05,t2_inf_sha_beh_06,t2_inf_sha_beh_07,t2_inf_sha_beh_08,t2_inf_sha_beh_09,t2_inf_sha_beh_10,t2_inf_sha_beh_11,t2_inf_sha_att_01,t2_inf_sha_att_02,t2_inf_sha_att_03,t2_inf_sha_att_04,t2_inf_sha_att_05,t2_inf_sha_att_06,t2_inf_sha_att_07,t2_inf_sha_att_08,t2_inf_sha_att_09,t2_inf_sha_att_10,t2_inf_sha_att_11,t2_tim_int_01,t2_tim_int_02,t2_tim_int_03,t2_tim_int_04,t2_tim_int_05,t2_na_per,t2_na_per_inf_sha_beh,t2_tim_int_wor,t2_tim_int_wee,t2_use_int,t2_tim_int,t2_pri_con_m,t2_inf_sha_att_m,t2_inf_sha_beh_m,t3_pri_con_01,t3_pri_con_02,t3_pri_con_03,t3_pri_con_04,t3_pri_con_05,t3_pri_con_06,t3_pri_con_07,t3_pri_con_08,t3_pri_con_09,t3_inf_sha_beh_01,t3_inf_sha_beh_02,t3_inf_sha_beh_03,t3_inf_sha_beh_04,t3_inf_sha_beh_05,t3_inf_sha_beh_06,t3_inf_sha_beh_07,t3_inf_sha_beh_08,t3_inf_sha_beh_09,t3_inf_sha_beh_10,t3_inf_sha_beh_11,t3_inf_sha_att_01,t3_inf_sha_att_02,t3_inf_sha_att_03,t3_inf_sha_att_04,t3_inf_sha_att_05,t3_inf_sha_att_06,t3_inf_sha_att_07,t3_inf_sha_att_08,t3_inf_sha_att_09,t3_inf_sha_att_10,t3_inf_sha_att_11,t3_tim_int_01,t3_tim_int_02,t3_tim_int_03,t3_tim_int_04,t3_tim_int_05,t3_na_per,t3_na_per_inf_sha_beh,t3_tim_int_wor,t3_tim_int_wee,t3_use_int,t3_tim_int,t3_pri_con_m,t3_inf_sha_att_m,t3_inf_sha_beh_m,t4_pri_con_01,t4_pri_con_02,t4_pri_con_03,t4_pri_con_04,t4_pri_con_05,t4_pri_con_06,t4_pri_con_07,t4_pri_con_08,t4_pri_con_09,t4_inf_sha_beh_01,t4_inf_sha_beh_02,t4_inf_sha_beh_03,t4_inf_sha_beh_04,t4_inf_sha_beh_05,t4_inf_sha_beh_06,t4_inf_sha_beh_07,t4_inf_sha_beh_08,t4_inf_sha_beh_09,t4_inf_sha_beh_10,t4_inf_sha_beh_11,t4_inf_sha_att_01,t4_inf_sha_att_02,t4_inf_sha_att_03,t4_inf_sha_att_04,t4_inf_sha_att_05,t4_inf_sha_att_06,t4_inf_sha_att_07,t4_inf_sha_att_08,t4_inf_sha_att_09,t4_inf_sha_att_10,t4_inf_sha_att_11,t4_tim_int_01,t4_tim_int_02,t4_tim_int_03,t4_tim_int_04,t4_tim_int_05,t4_na_per,t4_na_per_inf_sha_beh,t4_tim_int_wor,t4_tim_int_wee,t4_use_int,t4_tim_int,t4_pri_con_m,t4_inf_sha_att_m,t4_inf_sha_beh_m,t5_pri_con_01,t5_pri_con_02,t5_pri_con_03,t5_pri_con_04,t5_pri_con_05,t5_pri_con_06,t5_pri_con_07,t5_pri_con_08,t5_pri_con_09,t5_inf_sha_beh_01,t5_inf_sha_beh_02,t5_inf_sha_beh_03,t5_inf_sha_beh_04,t5_inf_sha_beh_05,t5_inf_sha_beh_06,t5_inf_sha_beh_07,t5_inf_sha_beh_08,t5_inf_sha_beh_09,t5_inf_sha_beh_10,t5_inf_sha_beh_11,t5_inf_sha_att_01,t5_inf_sha_att_02,t5_inf_sha_att_03,t5_inf_sha_att_04,t5_inf_sha_att_05,t5_inf_sha_att_06,t5_inf_sha_att_07,t5_inf_sha_att_08,t5_inf_sha_att_09,t5_inf_sha_att_10,t5_inf_sha_att_11,t5_tim_int_01,t5_tim_int_02,t5_tim_int_03,t5_tim_int_04,t5_tim_int_05,t5_na_per,t5_na_per_inf_sha_beh,t5_tim_int_wor,t5_tim_int_wee,t5_use_int,t5_tim_int,t5_pri_con_m,t5_inf_sha_att_m,t5_inf_sha_beh_m
204656,47,Master/Diplom/Magister,7,1,5,3.2,2.8,2.4,287.14285714285717,345,142.5,4,4,2,3,4,3,3,3,3,1,1,3,3,2,2,3,2,2,2,2,3,2,5,5,4,4,5,4,2,2,3,2,0,2,30,0,0,0,120,150,1,128.57142857142858,3.2222222222222223,3.5454545454545454,2.090909090909091,3,2,2,3,2,1,3,4,4,2,1,4,4,3,3,4,2,1,1,1,2,3,4,4,3,3,5,3,3,2,2,11,0,1,30,NA,0.02631578947368421,0,660,90,1,497.14285714285717,2.6666666666666665,3.090909090909091,2.3636363636363638,2,2,2,4,3,1,4,3,3,2,2,3,3,3,2,4,3,1,2,2,3,4,5,5,5,3,5,3,2,3,4,8,NA,3,NA,NA,0.07894736842105263,0,NA,NA,1,NA,2.6666666666666665,3.8181818181818183,2.4545454545454546,4,4,2,3,3,2,2,4,4,2,1,3,3,3,3,3,2,1,1,1,5,5,5,5,4,3,5,3,2,2,2,8,0,2,30,NA,0.02631578947368421,0,480,150,1,385.7142857142857,3.111111111111111,3.727272727272727,2.090909090909091,3,4,2,3,3,3,2,4,4,5,5,2,2,3,3,2,4,5,5,5,1,1,5,5,3,2,5,3,3,3,3,2,0,3,0,NA,0.02631578947368421,0,120,180,1,137.14285714285714,3.111111111111111,3.090909090909091,3.727272727272727
203344,47,Berufausbildung,4,1,5,5,1,1.4,228.57142857142858,185,337.5,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,1,1,3,3,2,NA,5,NA,0,0.05263157894736842,0,NA,NA,1,NA,5,2.272727272727273,1.5454545454545454,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,1,1,1,1,2,0,4,0,NA,0.02631578947368421,0,120,240,1,154.28571428571428,5,1.9090909090909092,1.5454545454545454,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,1,1,1,1,1,2,3,3,3,3,3,1,1,1,1,3,30,6,30,NA,0.02631578947368421,0,210,390,1,261.42857142857144,5,2,1.4545454545454546,5,5,5,3,5,5,5,5,5,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,1,1,1,1,2,20,6,0,NA,0.02631578947368421,0,140,360,1,202.85714285714286,4.777777777777778,1.9090909090909092,1.5454545454545454,5,5,5,5,5,5,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,3,3,2,1,1,1,4,30,6,0,NA,0.2894736842105263,0.9090909090909092,270,360,1,295.7142857142857,5,2,3
200437,47,Berufausbildung,4,2,5,3.6,3,3.8,124.28571428571429,150,82.5,4,4,5,3,4,3,4,3,5,4,2,4,4,3,3,3,NA,1,1,1,3,2,4,4,3,2,3,3,2,2,2,2,30,1,0,0,0.02631578947368421,0.09090909090909091,150,60,1,124.28571428571429,3.888888888888889,2.727272727272727,2.6,4,5,5,5,5,4,4,4,5,4,1,3,3,2,2,3,2,2,1,1,3,2,4,4,3,1,3,1,2,2,3,1,NA,1,30,NA,0.05263157894736842,0,NA,90,1,NA,4.555555555555555,2.5454545454545454,2.1818181818181817,3,5,5,4,3,2,3,2,4,4,1,3,3,3,3,3,2,2,1,1,3,1,3,3,2,2,4,2,2,2,2,NA,60,1,30,NA,0.05263157894736842,0,NA,90,1,NA,3.4444444444444446,2.3636363636363638,2.3636363636363638,4,4,5,4,4,3,4,3,4,4,1,3,2,3,2,3,2,2,1,1,3,2,3,1,2,1,2,1,3,1,1,1,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.888888888888889,1.8181818181818181,2.1818181818181817,3,4,5,3,4,3,3,3,4,3,5,3,3,3,5,3,1,5,5,5,NA,1,3,3,3,1,3,1,1,1,1,NA,45,1,30,NA,0.07894736842105263,0,NA,90,1,NA,3.5555555555555554,1.8,3.727272727272727
201994,47,NA,NA,2,5,3.2,3,1,17.142857142857142,15,60,3,5,5,5,5,4,4,3,5,1,2,2,2,2,2,2,2,1,1,2,3,3,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,60,1,17.142857142857142,4.333333333333333,1.4545454545454546,1.7272727272727273,3,5,5,4,5,3,5,3,4,1,1,2,2,2,2,2,2,1,2,2,3,3,3,3,3,2,3,3,1,2,3,NA,10,NA,20,NA,0.07894736842105263,0,NA,NA,1,NA,4.111111111111111,2.6363636363636362,1.7272727272727273,4,5,5,5,1,4,5,4,5,1,2,2,2,2,2,2,2,1,2,2,3,3,3,3,2,2,3,2,1,1,3,NA,10,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,4.222222222222222,2.3636363636363638,1.8181818181818181,3,4,4,3,3,2,3,3,3,1,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,3,3,3,2,3,3,0,30,1,NA,NA,0.05263157894736842,0,30,NA,1,NA,3.111111111111111,2.8181818181818183,1.8181818181818181,3,4,4,4,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,3,NA,30,NA,30,NA,0.3684210526315789,1,NA,NA,1,NA,3.4444444444444446,2.8181818181818183,1
201336,47,Master/Diplom/Magister,7,1,5,4.6,2.2,2.6,27.142857142857142,30,20,5,4,2,4,NA,1,5,4,5,2,1,2,2,2,2,3,2,2,2,2,3,1,3,3,3,3,3,1,1,1,2,0,30,0,20,0,0.02631578947368421,0,30,20,1,27.142857142857142,3.75,2.1818181818181817,2,4,4,2,4,1,2,5,3,5,2,1,3,3,2,2,3,2,1,2,2,2,2,4,4,4,3,3,3,2,NA,3,NA,30,NA,45,NA,0.10526315789473684,0,NA,NA,1,NA,3.3333333333333335,3,2.090909090909091,5,3,2,4,2,2,4,4,5,2,1,2,2,2,2,2,2,1,1,1,2,1,3,3,3,3,NA,3,1,2,2,NA,20,NA,20,NA,0.10526315789473684,0,NA,NA,1,NA,3.4444444444444446,2.3,1.6363636363636365,5,4,2,4,NA,1,3,4,4,2,1,2,2,2,2,2,1,2,2,1,2,1,2,3,3,2,1,1,2,2,2,NA,20,NA,30,NA,0.10526315789473684,0,NA,NA,1,NA,3.375,1.9090909090909092,1.7272727272727273,4,4,2,4,1,2,5,3,5,5,5,3,3,4,4,4,4,4,5,5,2,1,3,3,2,1,3,1,3,3,3,NA,20,NA,10,NA,0.07894736842105263,0,NA,NA,1,NA,3.3333333333333335,2.272727272727273,4.181818181818182
204170,47,Berufausbildung,4,2,5,5,1.8,1.8,177.14285714285714,200,120,5,5,5,5,5,4,5,5,5,1,1,2,2,2,2,2,1,1,1,3,1,1,3,3,3,3,4,3,1,3,3,5,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,4.888888888888889,2.5454545454545454,1.6363636363636365,5,5,5,5,5,4,5,5,5,1,1,3,3,2,2,3,2,1,2,2,3,3,5,5,4,4,5,4,3,4,3,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,4.888888888888889,3.909090909090909,2,5,5,5,5,5,4,5,5,5,1,1,2,2,2,2,2,1,1,1,2,3,3,5,5,4,3,5,2,1,3,3,4,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.888888888888889,3.3636363636363638,1.5454545454545454,5,5,4,5,5,4,5,5,5,1,1,2,2,2,2,3,2,1,3,3,1,1,3,3,2,2,4,2,1,2,2,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,4.777777777777778,2.090909090909091,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,3,3,3,4,2,1,3,3,6,0,2,0,NA,0.02631578947368421,0,360,120,1,291.42857142857144,5,2.4545454545454546,5
204211,47,Master/Diplom/Magister,7,1,5,4.4,2.4,1.4,180,174,195,4,5,4,4,4,4,5,5,5,1,1,3,3,3,3,3,3,1,1,3,1,1,3,3,3,3,3,3,1,3,3,4,0,2,0,0,0,0,240,120,1,205.71428571428572,4.444444444444445,2.4545454545454546,2.272727272727273,4,4,4,4,4,4,4,4,4,1,1,4,4,3,3,5,2,1,1,1,3,2,4,4,3,3,4,2,1,1,1,2,30,3,30,NA,0.02631578947368421,0,150,210,1,167.14285714285714,4,2.5454545454545454,2.3636363636363638,5,4,5,5,4,4,5,5,5,1,1,3,3,3,3,4,3,1,1,1,1,1,4,4,3,3,3,3,1,1,2,3,30,4,30,NA,0.02631578947368421,0,210,270,1,227.14285714285714,4.666666666666667,2.3636363636363638,2.1818181818181817,5,5,5,5,5,5,5,5,5,1,1,4,4,3,3,5,2,2,2,2,3,1,4,4,4,2,5,2,2,2,2,2,15,3,0,NA,0.02631578947368421,0,135,180,1,147.85714285714286,5,2.8181818181818183,2.6363636363636362,4,4,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,NA,NA,NA,4,4,4,4,4,3,4,3,2,2,2,2,15,3,15,NA,0.10526315789473684,0.2727272727272727,135,195,1,152.14285714285714,4.666666666666667,3.272727272727273,3
204357,46,Master/Diplom/Magister,7,1,5,5,1.8,1.4,190.71428571428572,195,180,5,5,5,5,5,5,5,4,5,1,1,4,4,2,2,2,1,1,2,2,1,1,4,4,1,1,1,1,1,3,3,4,0,4,0,0,0,0,240,240,1,240,4.888888888888889,1.9090909090909092,2,5,5,5,5,5,5,5,5,5,1,1,3,3,1,1,2,1,1,3,3,1,1,4,4,2,1,3,1,1,4,3,8,NA,5,NA,NA,0.07894736842105263,0,NA,NA,1,NA,5,2.272727272727273,1.8181818181818181,5,5,5,5,5,5,5,4,5,2,1,3,3,2,2,3,1,1,2,2,1,1,3,3,1,1,3,1,1,4,4,3,0,2,0,NA,0.02631578947368421,0,180,120,1,162.85714285714286,4.888888888888889,2.090909090909091,2,5,5,5,4,5,5,5,4,5,1,1,1,2,1,1,2,1,1,3,3,1,1,3,3,1,1,3,1,1,3,3,3,0,3,0,NA,0.02631578947368421,0,180,180,1,180,4.777777777777778,1.9090909090909092,1.5454545454545454,5,5,5,4,5,4,5,4,5,2,2,3,3,2,2,3,2,2,2,3,5,2,4,4,3,1,3,2,1,3,4,3,0,3,0,NA,0.02631578947368421,0,180,180,1,180,4.666666666666667,2.909090909090909,2.3636363636363638
203766,46,Realschule,3,2,5,2,1,1.2,306.8571428571429,300,324,2,3,2,3,4,2,2,2,3,1,1,3,3,3,3,3,3,2,2,3,1,1,3,3,3,3,4,3,2,3,3,2,0,3,0,0,0,0,120,180,1,137.14285714285714,2.5555555555555554,2.6363636363636362,2.4545454545454546,2,4,3,3,3,2,2,2,3,2,1,3,2,3,2,4,1,1,2,2,1,1,4,2,3,2,4,1,1,2,2,6,30,6,30,NA,0.02631578947368421,0,390,390,1,390,2.6666666666666665,2.090909090909091,2.090909090909091,2,3,3,3,2,3,2,2,3,1,1,2,2,2,1,3,1,2,2,2,1,1,2,3,2,1,4,2,3,2,3,5,0,5,0,NA,0.02631578947368421,0,300,300,1,300,2.5555555555555554,2.1818181818181817,1.7272727272727273,2,4,2,2,2,2,2,2,2,1,1,1,2,1,1,3,2,1,3,3,1,1,1,3,2,1,4,2,2,3,3,5,0,6,0,NA,0.02631578947368421,0,300,360,1,317.14285714285717,2.2222222222222223,2.090909090909091,1.7272727272727273,2,3,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,4,2,3,3,3,6,30,6,30,NA,0.3157894736842105,1,390,390,1,390,2.2222222222222223,2.3636363636363638,1
203297,46,Berufausbildung,4,1,5,3.6,1.4,1.4,150,150,150,3,3,2,3,1,3,4,4,4,2,1,2,2,2,2,2,2,1,1,1,1,1,4,4,4,4,3,4,1,3,3,2,NA,NA,NA,0,0.07894736842105263,0,NA,NA,1,NA,3,2.909090909090909,1.6363636363636365,4,3,2,NA,1,NA,4,4,4,1,1,3,3,3,3,3,2,1,1,1,1,1,3,3,3,3,3,3,1,2,2,2,NA,2,NA,NA,0.13157894736842105,0,NA,NA,1,NA,3.142857142857143,2.272727272727273,2,3,2,2,2,1,2,3,3,2,1,1,2,2,2,2,4,1,1,1,1,1,2,4,4,3,3,4,2,1,1,1,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,2.2222222222222223,2.3636363636363638,1.6363636363636365,4,3,2,2,1,3,4,4,4,2,1,3,3,3,3,3,2,1,2,1,3,2,4,3,3,3,3,3,1,2,2,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3,2.6363636363636362,2.1818181818181817,4,3,2,2,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,2,2,3,0,3,0,NA,0.3157894736842105,1,180,180,1,180,2.4444444444444446,2.1818181818181817,1
200190,46,Realschule,3,1,5,2.8,1,1.8,263.57142857142856,285,198,2,4,4,4,4,1,5,5,5,1,1,2,2,2,2,3,2,1,2,1,1,2,3,3,3,3,3,2,1,3,3,4,0,2,30,0,0,0,240,150,1,214.28571428571428,3.7777777777777777,2.4545454545454546,1.7272727272727273,3,3,2,2,4,3,3,4,4,1,1,2,2,2,2,3,2,2,2,2,1,1,3,3,3,1,5,2,1,2,2,5,0,3,30,NA,0.02631578947368421,0,300,210,1,274.2857142857143,3.111111111111111,2.1818181818181817,1.9090909090909092,3,3,2,3,2,2,4,4,5,1,1,2,2,2,2,3,1,2,1,1,1,2,3,3,3,3,4,2,3,3,3,8,NA,2,30,NA,0.05263157894736842,0,NA,150,1,NA,3.111111111111111,2.727272727272727,1.6363636363636365,2,3,2,3,3,2,4,4,4,1,1,2,2,1,1,2,1,1,1,1,1,1,2,3,3,2,4,2,1,1,1,8,0,3,0,NA,0.02631578947368421,0,480,180,1,394.2857142857143,3,1.9090909090909092,1.2727272727272727,4,3,2,3,4,3,3,3,4,5,5,5,4,4,4,4,5,5,4,4,1,2,3,3,3,3,4,2,2,3,3,2,0,5,0,NA,0.02631578947368421,0,120,300,1,171.42857142857142,3.2222222222222223,2.6363636363636362,4.454545454545454
201184,46,Realschule,3,1,5,2.6,2.4,2.6,80.57142857142857,72,102,3,3,3,4,4,3,3,3,4,1,1,1,1,1,1,2,1,1,1,1,2,3,2,2,2,2,3,2,1,1,1,2,0,1,30,0,0,0,120,90,1,111.42857142857143,3.3333333333333335,1.9090909090909092,1.0909090909090908,3,3,3,3,3,3,3,3,3,1,1,2,2,2,1,1,1,1,1,1,2,2,3,3,3,2,3,2,1,2,1,1,0,1,0,NA,0.02631578947368421,0,60,60,1,60,3,2.1818181818181817,1.2727272727272727,2,4,4,4,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,4,3,3,3,3,3,1,1,1,1,0,2,30,NA,0.02631578947368421,0,60,150,1,85.71428571428571,2.5555555555555554,2.5454545454545454,1.2727272727272727,3,3,3,3,4,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,0,30,1,0,NA,0.02631578947368421,0,30,60,1,38.57142857142857,3,1.4545454545454546,1.5454545454545454,2,3,2,2,1,2,2,2,2,5,5,4,5,5,5,5,5,5,5,5,2,1,2,2,1,1,1,1,1,1,1,1,30,2,30,NA,0.02631578947368421,0,90,150,1,107.14285714285714,2,1.2727272727272727,4.909090909090909
200610,46,Promotion,8,1,5,3.2,1.6,1.2,543.7142857142857,676,213,3,2,3,3,3,2,4,3,4,1,1,5,5,5,5,5,2,2,5,5,3,2,4,4,3,3,5,3,3,5,4,10,0,2,30,0,0,0,600,150,1,471.42857142857144,3,3.5454545454545454,3.727272727272727,3,4,3,3,2,1,2,3,4,1,1,5,5,2,2,5,5,2,5,5,1,1,3,3,2,1,3,2,3,4,4,11,30,3,15,NA,0.02631578947368421,0,690,195,1,548.5714285714286,2.7777777777777777,2.4545454545454546,3.4545454545454546,3,4,3,2,3,2,4,3,4,1,1,5,5,2,2,4,2,2,3,2,1,1,3,3,2,2,3,2,3,4,3,10,20,4,0,NA,0.02631578947368421,0,620,240,1,511.42857142857144,3.111111111111111,2.4545454545454546,2.6363636363636362,3,4,2,3,2,3,3,3,4,2,2,5,5,5,5,5,5,5,5,5,2,3,4,4,3,2,5,3,3,4,3,10,30,4,30,NA,0.02631578947368421,0,630,270,1,527.1428571428571,3,3.272727272727273,4.454545454545454,4,2,3,3,2,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,5,3,4,5,4,14,0,3,30,NA,0.3157894736842105,1,840,210,1,660,3.111111111111111,3.3636363636363638,1
202972,46,Master/Diplom/Magister,7,2,5,4,1,2.6,205.7142857142857,240,112.5,4,4,4,5,5,4,4,4,5,3,1,3,3,3,3,3,2,1,1,1,1,2,1,1,1,2,4,1,1,2,2,NA,40,NA,30,0,0.05263157894736842,0,NA,NA,1,NA,4.333333333333333,1.6363636363636365,2.1818181818181817,4,3,4,4,5,3,4,4,4,2,1,3,3,3,3,3,3,1,2,2,1,3,3,3,3,3,4,2,1,2,2,3,0,1,30,NA,0.02631578947368421,0,180,90,1,154.28571428571428,3.888888888888889,2.4545454545454546,2.3636363636363638,3,3,3,4,5,4,4,4,4,2,1,3,3,3,3,3,2,1,2,2,1,3,4,4,4,4,3,3,1,2,3,5,30,2,30,NA,0.02631578947368421,0,330,150,1,278.57142857142856,3.7777777777777777,2.909090909090909,2.272727272727273,4,4,3,4,5,4,4,4,4,1,2,3,3,3,3,4,2,1,2,2,1,3,2,3,2,2,4,2,1,2,2,3,30,2,0,NA,0.02631578947368421,0,210,120,1,184.28571428571428,4,2.1818181818181817,2.3636363636363638,5,4,3,3,5,5,4,3,4,5,5,1,1,1,1,1,1,5,5,5,1,3,4,4,4,4,5,4,1,3,3,2,NA,1,30,NA,0.05263157894736842,0,NA,90,1,NA,4,3.272727272727273,2.8181818181818183
201500,46,Hauptschule,2,2,5,3,1.4,1.8,236.1904761904762,348,26.666666666666668,3,4,5,5,5,4,4,4,5,1,1,2,2,2,2,2,2,1,2,2,2,2,3,3,3,2,2,2,1,2,2,7,30,0,30,0,0,0,450,30,1,330,4.333333333333333,2.1818181818181817,1.7272727272727273,3,4,5,4,4,3,3,4,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,7,0,NA,10,NA,0.05263157894736842,0,420,NA,1,NA,3.7777777777777777,1.6363636363636365,1.7272727272727273,3,4,4,4,1,3,3,4,4,1,1,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,NA,NA,NA,0.07894736842105263,0,360,NA,1,NA,3.3333333333333335,1.1818181818181819,1.4545454545454546,3,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,0,0,20,NA,0.02631578947368421,0,420,20,1,305.7142857142857,3.6666666666666665,1.1818181818181819,1.0909090909090908,3,4,4,4,4,3,4,3,4,5,5,3,3,3,3,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,30,0,30,NA,0.02631578947368421,0,90,30,1,72.85714285714286,3.6666666666666665,1,4.090909090909091
204023,46,Master/Diplom/Magister,7,2,5,2.8,2.8,2.6,157.14285714285714,180,100,3,4,4,4,4,4,4,3,3,2,1,3,3,3,3,3,3,2,2,2,3,5,3,3,4,3,4,2,2,3,3,5,NA,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,3.6666666666666665,3.1818181818181817,2.4545454545454546,2,3,3,3,4,3,3,3,3,3,1,4,4,4,2,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,NA,0.02631578947368421,0,180,60,1,145.71428571428572,3,3,2.909090909090909,3,3,3,3,4,4,3,3,3,2,1,3,3,3,2,3,2,2,2,2,2,4,4,4,4,3,4,3,3,3,3,4,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.2222222222222223,3.3636363636363638,2.272727272727273,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,3,2,3,3,3,0,1,0,NA,0.02631578947368421,0,180,60,1,145.71428571428572,3,3,2.4545454545454546,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,4,2,2,2,2,3,0,3,0,NA,0.02631578947368421,0,180,180,1,180,3.4444444444444446,2.727272727272727,3.909090909090909
200763,46,Master/Diplom/Magister,7,1,5,4.8,1,1.8,361.7857142857143,457.5,128,5,5,5,4,5,3,3,3,5,1,1,5,5,2,2,5,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,9,30,2,10,0,0,0,570,130,1,444.2857142857143,4.222222222222222,1,3,5,5,5,5,5,4,4,4,5,1,1,5,5,2,2,5,2,1,5,1,1,1,3,3,3,3,1,3,1,1,1,2,NA,2,30,NA,0.05263157894736842,0,NA,150,1,NA,4.666666666666667,1.9090909090909092,2.727272727272727,4,5,5,3,5,4,3,3,3,1,1,5,5,1,1,5,5,1,5,1,1,2,4,3,2,2,1,3,1,1,1,3,0,2,0,NA,0.02631578947368421,0,180,120,1,162.85714285714286,3.888888888888889,1.9090909090909092,2.8181818181818183,5,5,5,4,5,4,4,3,5,1,1,5,5,2,2,5,5,1,1,1,1,1,3,3,3,3,2,1,1,1,1,7,30,2,0,NA,0.02631578947368421,0,450,120,1,355.7142857142857,4.444444444444445,1.8181818181818181,2.6363636363636362,5,5,5,4,5,3,3,3,5,5,5,3,3,3,3,4,4,5,4,4,1,1,3,3,3,3,2,3,1,1,1,10,30,2,0,NA,0.02631578947368421,0,630,120,1,484.2857142857143,4.222222222222222,2,3.909090909090909
